open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-30 01:24:00,103499.90,103500.00,103470.00,103500.00,0.607,1738200299999,62824.28410,11,0.600,62099.99410,0
2025-01-30 01:25:00,103499.90,103500.00,103297.20,103297.20,0.831,1738200359999,86007.88100,17,0.819,84766.49000,0
2025-01-30 01:26:00,103499.90,103500.00,103000.00,103499.90,0.615,1738200419999,63648.24190,19,0.605,62617.31390,0
2025-01-30 01:27:00,103499.90,103500.00,102000.00,103000.00,3.033,1738200479999,312713.49440,63,1.944,201173.45890,0
2025-01-30 01:28:00,102955.90,103500.00,102000.00,103499.90,4.736,1738200539999,488181.96630,57,3.047,315295.03710,0
2025-01-30 01:29:00,103499.90,103500.00,103366.60,103500.00,2.009,1738200599999,207797.01470,19,1.002,103706.74800,0
2025-01-30 01:30:00,103499.90,103500.00,102500.00,103500.00,5.950,1738200659999,615096.78300,33,3.598,372392.35400,0
2025-01-30 01:31:00,103200.00,103500.00,102955.90,103500.00,1.023,1738200719999,105873.54030,18,1.017,105255.80490,0
2025-01-30 01:32:00,102955.90,103500.00,102955.90,103499.90,0.803,1738200779999,83108.75030,12,0.799,82696.49440,0
2025-01-30 01:33:00,103440.00,103500.00,102500.00,103468.20,3.108,1738200839999,319954.14170,45,0.494,51128.03100,0
2025-01-30 01:34:00,103468.20,103500.00,102600.00,103361.60,0.333,1738200899999,34454.02330,20,0.320,33116.47950,0
2025-01-30 01:35:00,103468.20,103500.00,103361.60,103499.90,6.395,1738200959999,661861.40020,66,6.245,646357.15190,0
2025-01-30 01:36:00,103499.90,103500.00,102500.00,103500.00,5.855,1738201019999,604749.11040,65,2.001,207080.47910,0
2025-01-30 01:37:00,102955.90,103500.00,102500.10,102500.10,1.461,1738201079999,150846.65380,29,1.255,129723.21850,0
2025-01-30 01:38:00,102955.80,102955.90,102500.10,102955.90,0.909,1738201139999,93585.53570,16,0.906,93278.03540,0
2025-01-30 01:39:00,102955.80,102955.90,102500.10,102955.90,0.542,1738201199999,55800.72640,6,0.539,55493.22610,0
2025-01-30 01:40:00,102955.80,103500.00,102500.00,103468.20,4.774,1738201259999,490935.90630,32,1.615,167128.55270,0
2025-01-30 01:41:00,102500.10,103100.00,102500.00,102500.10,0.503,1738201319999,51558.70270,8,0.002,206.20000,0
2025-01-30 01:42:00,103100.00,103500.00,102500.10,103499.90,3.948,1738201379999,408406.79410,15,3.737,386778.67310,0
2025-01-30 01:43:00,103100.00,103499.90,102955.90,103440.00,0.031,1738201439999,3206.97340,6,0.028,2897.81750,0
2025-01-30 01:44:00,103499.90,103499.90,102867.10,102867.10,0.040,1738201499999,4132.63470,8,0.026,2690.99740,0
2025-01-30 01:45:00,103468.20,103468.20,103100.00,103468.20,0.015,1738201559999,1548.99350,11,0.007,724.19280,0
2025-01-30 01:46:00,103100.10,103468.20,103100.10,103100.10,0.009,1738201619999,928.63710,7,0.002,206.93640,0
2025-01-30 01:47:00,103100.10,103500.00,103100.00,103500.00,3.017,1738201679999,312149.33420,20,2.742,283796.82730,0
2025-01-30 01:48:00,103100.10,103500.00,103100.00,103500.00,1.703,1738201739999,175579.70370,10,0.001,103.50000,0
2025-01-30 01:49:00,103100.10,103999.80,103100.00,103999.80,3.947,1738201799999,409103.64440,40,2.550,265068.20920,0
2025-01-30 01:50:00,103468.20,104263.60,103100.00,104072.70,9.773,1738201859999,1011851.68820,44,4.559,474273.60860,0
2025-01-30 01:51:00,104072.70,104263.60,102500.00,103800.00,5.004,1738201919999,516580.74010,54,1.028,107088.70370,0
2025-01-30 01:52:00,103468.20,104400.00,100330.00,101500.00,12.994,1738201979999,1333480.60890,250,6.119,635728.17290,0
2025-01-30 01:53:00,101500.00,104229.90,100500.00,101400.10,2.471,1738202039999,253188.55120,142,0.943,97101.32920,0
2025-01-30 01:54:00,101931.40,103000.00,101931.40,102443.70,0.578,1738202099999,59228.82660,44,0.357,36606.93100,0
2025-01-30 01:55:00,102443.70,103132.70,101010.00,101010.00,2.832,1738202159999,287837.17970,86,0.499,51161.29880,0
2025-01-30 01:56:00,101931.40,104000.00,101010.00,102000.00,1.571,1738202219999,161329.80760,99,0.911,94007.54670,0
2025-01-30 01:57:00,102000.00,103468.20,100083.90,102443.70,8.587,1738202279999,865418.70970,116,1.329,135643.06890,0
2025-01-30 01:58:00,102499.90,102500.00,101000.00,101720.00,1.046,1738202339999,106721.61730,38,0.565,57838.68530,0
2025-01-30 01:59:00,101547.30,102500.00,100394.50,102500.00,1.339,1738202399999,136457.37910,44,1.122,114606.94480,0
2025-01-30 02:00:00,102499.90,102499.90,100200.10,101772.60,0.589,1738202459999,59687.83630,57,0.380,38554.60310,0
2025-01-30 02:01:00,101769.50,101931.40,101769.50,101931.40,0.007,1738202519999,713.03410,6,0.004,407.72560,0
2025-01-30 02:02:00,101769.50,102467.90,100500.00,102000.00,1.322,1738202579999,133995.90730,62,0.457,46491.80120,0
2025-01-30 02:03:00,101527.30,104400.00,100083.90,104400.00,3.959,1738202639999,404546.33780,136,2.573,265253.97020,0
2025-01-30 02:04:00,103780.00,103780.00,101740.00,103100.00,1.172,1738202699999,120600.62120,34,0.002,206.20000,0
2025-01-30 02:05:00,102955.90,103200.00,102955.90,103200.00,0.010,1738202759999,1029.94720,5,0.002,206.30000,0
2025-01-30 02:06:00,103200.00,103468.20,102132.20,103200.00,0.518,1738202819999,53220.69570,19,0.013,1342.13640,0
2025-01-30 02:07:00,103200.00,104032.40,102314.40,104032.40,1.000,1738202879999,103554.22820,36,0.978,101289.46180,0
2025-01-30 02:08:00,103468.20,104032.40,101500.00,101554.20,1.552,1738202939999,159802.15650,52,0.695,72039.24660,0
2025-01-30 02:09:00,102045.80,103818.10,101131.40,103818.10,1.033,1738202999999,105737.95700,55,0.566,58298.90060,0
2025-01-30 02:10:00,102955.90,103986.10,101131.40,103468.20,2.929,1738203059999,298905.84410,101,0.626,64240.88990,0
2025-01-30 02:11:00,103000.00,103000.00,101131.40,101931.40,0.670,1738203119999,67921.65470,23,0.005,510.68160,0
2025-01-30 02:12:00,101931.40,102500.00,101931.40,101931.40,0.217,1738203179999,22153.80430,16,0.214,21848.01010,0
2025-01-30 02:13:00,101931.40,102500.00,101131.40,101131.40,0.254,1738203239999,25776.67710,24,0.052,5315.57020,0
2025-01-30 02:14:00,101740.00,103188.90,101131.40,102000.00,1.538,1738203299999,156627.79370,66,0.564,57835.03050,0
2025-01-30 02:15:00,102320.00,103986.10,102320.00,103980.50,0.559,1738203359999,57812.92660,42,0.455,47061.92580,0
2025-01-30 02:16:00,103595.40,103903.80,102956.00,103543.40,0.201,1738203419999,20720.88310,16,0.008,829.16720,0
2025-01-30 02:17:00,103780.00,103980.50,102955.90,102955.90,0.010,1738203479999,1034.94410,7,0.006,623.12050,0
2025-01-30 02:18:00,103944.00,103986.00,102955.90,103986.00,0.196,1738203539999,20361.38490,18,0.112,11642.12050,0
2025-01-30 02:19:00,103468.20,103980.50,103292.30,103980.50,0.014,1738203599999,1449.91580,5,0.003,311.94150,0
2025-01-30 02:20:00,103200.00,103986.00,102955.90,103500.00,0.873,1738203659999,90507.35830,26,0.801,83046.42550,0
2025-01-30 02:21:00,103500.00,103500.00,103468.20,103468.20,0.011,1738203719999,1138.27740,3,0.004,414.00000,0
2025-01-30 02:22:00,103468.20,103500.00,103243.90,103500.00,0.022,1738203779999,2275.44410,5,0.011,1138.50000,0
2025-01-30 02:23:00,103467.70,103600.00,103467.70,103600.00,0.002,1738203839999,207.06770,2,0.001,103.60000,0
2025-01-30 02:24:00,103780.00,103903.80,103467.70,103903.70,1.033,1738203899999,106979.14750,18,0.224,23273.74570,0
2025-01-30 02:25:00,103468.30,103903.70,103468.20,103903.70,0.033,1738203959999,3417.93660,11,0.008,831.22960,0
2025-01-30 02:26:00,103685.60,103903.80,103467.70,103903.70,2.415,1738204019999,250473.26070,16,1.372,142556.01180,0
2025-01-30 02:27:00,103903.70,103903.80,103467.80,103903.80,1.653,1738204079999,171749.48740,11,1.645,170921.74500,0
2025-01-30 02:28:00,103903.70,103986.10,102000.00,103986.00,3.485,1738204139999,360546.19350,87,2.083,216123.60260,0
2025-01-30 02:29:00,103468.20,103637.30,100852.10,102443.70,2.527,1738204199999,257956.22210,86,0.756,77560.82730,0
2025-01-30 02:30:00,101931.40,103929.90,101000.00,102000.00,1.730,1738204259999,176840.22870,82,0.527,54367.01030,0
2025-01-30 02:31:00,101419.10,103782.00,101000.00,102955.90,1.222,1738204319999,124737.35160,67,0.325,33355.31560,0
2025-01-30 02:32:00,102080.00,102760.00,102000.00,102760.00,0.050,1738204379999,5101.00000,5,0.001,102.76000,0
2025-01-30 02:33:00,102420.00,102760.00,102420.00,102760.00,0.013,1738204439999,1333.86970,7,0.013,1333.86970,0
2025-01-30 02:34:00,102760.00,102760.00,102760.00,102760.00,0,1738204499999,0,0,0,0,0
2025-01-30 02:35:00,102942.00,103800.00,101000.00,103468.20,1.200,1738204559999,123117.23960,90,0.694,71602.33860,0
2025-01-30 02:36:00,102443.70,103383.80,101000.00,102500.00,0.890,1738204619999,91102.05630,65,0.281,28929.59570,0
2025-01-30 02:37:00,102500.00,103986.10,100083.90,102000.00,3.416,1738204679999,349769.04720,131,1.979,204256.55210,0
2025-01-30 02:38:00,102000.00,102443.70,102000.00,102080.00,0.036,1738204739999,3675.25850,9,0.005,512.21850,0
2025-01-30 02:39:00,102420.00,103786.00,100600.00,102955.90,2.675,1738204799999,272080.99730,84,1.117,114897.00870,0
2025-01-30 02:40:00,102080.00,103786.00,102080.00,103785.90,0.812,1738204859999,83641.64080,22,0.519,53726.56490,0
2025-01-30 02:41:00,103440.00,103440.00,100600.00,101681.40,1.332,1738204919999,135772.14660,52,0.197,20014.35080,0
2025-01-30 02:42:00,101681.40,103377.70,100906.80,103015.90,1.177,1738204979999,120300.61030,72,0.927,94928.34620,0
2025-01-30 02:43:00,103015.90,103468.20,101500.00,103236.80,1.147,1738205039999,117916.18140,26,0.015,1546.58400,0
2025-01-30 02:44:00,103100.10,103340.00,103100.00,103100.00,0.429,1738205099999,44231.95960,8,0.009,929.95680,0
2025-01-30 02:45:00,103340.00,103340.00,103100.10,103100.10,0.008,1738205159999,825.52050,6,0.003,310.02000,0
2025-01-30 02:46:00,103100.10,103500.00,103100.00,103500.00,0.956,1738205219999,98675.32890,15,0.367,37949.37880,0
2025-01-30 02:47:00,103100.10,103785.90,103100.10,103785.90,0.449,1738205279999,46514.01070,17,0.440,45586.08920,0
2025-01-30 02:48:00,103109.80,103786.00,103100.00,103440.00,1.711,1738205339999,176676.16760,20,0.394,40891.68380,0
2025-01-30 02:49:00,103785.90,103786.00,102000.00,102955.90,2.919,1738205399999,301652.04820,67,1.403,145580.02070,0
2025-01-30 02:50:00,103000.00,103800.00,102500.00,103468.20,1.212,1738205459999,125438.36260,35,1.012,104891.07670,0
2025-01-30 02:51:00,103468.20,103468.20,103000.00,103468.20,0.005,1738205519999,516.40460,3,0.003,310.40460,0
2025-01-30 02:52:00,103468.20,103468.20,103100.00,103100.00,0.014,1738205579999,1443.76820,5,0.001,103.46820,0
2025-01-30 02:53:00,103440.00,103800.00,101681.40,103100.00,3.984,1738205639999,410191.66020,87,1.674,173177.10240,0
2025-01-30 02:54:00,102443.70,103100.00,101500.00,101931.40,2.834,1738205699999,288840.98260,77,0.356,36604.27270,0
2025-01-30 02:55:00,101931.40,103000.00,101500.00,102617.90,0.826,1738205759999,84206.67420,40,0.278,28531.63000,0
2025-01-30 02:56:00,102443.70,103058.80,102443.60,102443.70,0.504,1738205819999,51642.61730,7,0.020,2059.91180,0
2025-01-30 02:57:00,102528.50,102528.50,101500.00,101500.00,0.613,1738205879999,62453.10980,21,0.100,10252.85000,0
2025-01-30 02:58:00,102443.70,103056.70,101931.40,102443.70,0.146,1738205939999,15014.70210,20,0.131,13482.98090,0
2025-01-30 02:59:00,102443.70,102955.90,102443.70,102518.20,0.023,1738205999999,2360.37720,6,0.009,926.16540,0
2025-01-30 03:00:00,102443.70,102955.80,102420.00,102420.00,0.027,1738206059999,2772.70960,14,0.022,2260.51480,0
2025-01-30 03:01:00,102955.80,103056.70,101931.40,102803.40,0.382,1738206119999,39259.24730,29,0.315,32417.21460,0
2025-01-30 03:02:00,101931.40,103100.00,101000.00,102816.00,1.224,1738206179999,124801.97360,66,0.530,54354.51200,0
2025-01-30 03:03:00,102650.00,103058.80,101000.00,101000.00,1.308,1738206239999,132549.99020,32,0.011,1132.61780,0
2025-01-30 03:04:00,101500.00,102080.00,101000.00,101419.10,0.344,1738206299999,34969.49360,21,0.278,28300.97700,0
2025-01-30 03:05:00,101500.00,101623.50,100906.80,100906.80,4.312,1738206359999,435809.68660,21,0.002,201.99990,0
2025-01-30 03:06:00,100800.00,103100.00,100633.60,102351.50,3.226,1738206419999,330953.46690,51,3.190,327311.40060,0
2025-01-30 03:07:00,102351.50,103099.90,101400.00,102500.00,0.265,1738206479999,27152.75250,72,0.166,17041.63600,0
2025-01-30 03:08:00,102902.60,103100.00,102500.00,103099.90,0.093,1738206539999,9584.49620,75,0.087,8969.49620,0
2025-01-30 03:09:00,103099.90,103100.00,102500.00,103099.90,0.123,1738206599999,12661.98870,86,0.091,9381.69910,0
2025-01-30 03:10:00,103099.90,103100.00,102000.00,103100.00,1.835,1738206659999,189024.94480,30,1.634,168459.70620,0
2025-01-30 03:11:00,102600.00,102955.90,102600.00,102799.00,0.006,1738206719999,616.51080,3,0.003,308.71080,0
2025-01-30 03:12:00,102799.00,103100.00,102650.00,102650.00,0.890,1738206779999,91751.53010,14,0.883,91032.86270,0
2025-01-30 03:13:00,103099.90,104400.00,102600.00,104400.00,17.241,1738206839999,1793675.87930,64,12.876,1339865.35700,0
2025-01-30 03:14:00,104399.90,106068.80,104000.10,106068.80,203.978,1738206899999,21348049.59730,156,202.069,21147291.47530,0
2025-01-30 03:15:00,106068.80,107000.00,106000.10,106029.80,77.901,1738206959999,8312859.30870,115,77.372,8256717.96040,0
2025-01-30 03:16:00,106029.80,106445.00,106029.70,106029.70,3.919,1738207019999,415531.20040,9,0.001,106.44500,0
2025-01-30 03:17:00,106029.70,106029.70,102500.00,103420.90,3.867,1738207079999,401501.91390,142,2.369,245352.46960,0
2025-01-30 03:18:00,103980.50,106029.80,100719.20,105078.00,32.734,1738207139999,3307537.54690,216,1.817,189670.42070,0
2025-01-30 03:19:00,105500.00,106029.80,104492.80,105661.60,8.722,1738207199999,924254.35380,78,8.299,879834.29290,0
2025-01-30 03:20:00,105988.80,106029.80,104718.40,105517.40,1.713,1738207259999,181343.12830,36,1.488,157637.76610,0
2025-01-30 03:21:00,105596.40,105650.00,100719.20,102911.50,2.051,1738207319999,211698.50480,61,0.004,414.51770,0
2025-01-30 03:22:00,102911.50,106029.80,100719.20,103100.00,2.271,1738207379999,232921.60000,94,1.583,163304.65140,0
2025-01-30 03:23:00,102443.70,103100.00,101000.00,103100.00,3.015,1738207439999,309507.38260,80,2.143,220580.44960,0
2025-01-30 03:24:00,102787.50,103100.00,101690.90,101992.30,0.176,1738207499999,17987.39880,22,0.016,1640.11360,0
2025-01-30 03:25:00,101992.30,103500.00,101931.40,103053.70,0.816,1738207559999,84040.54500,43,0.773,79614.55800,0
2025-01-30 03:26:00,103200.00,103500.00,103053.70,103500.00,2.227,1738207619999,230487.03500,10,2.217,229456.49800,0
2025-01-30 03:27:00,103287.10,104500.00,102500.10,104500.00,0.509,1738207679999,52887.60790,41,0.407,42380.53710,0
2025-01-30 03:28:00,104500.00,105000.00,103100.00,103800.10,1.686,1738207739999,175027.07280,68,0.459,47930.73960,0
2025-01-30 03:29:00,103233.80,104000.00,103100.00,103800.00,1.974,1738207799999,203983.76210,18,0.164,17034.01710,0
2025-01-30 03:30:00,103500.00,103780.00,100719.20,103000.00,1.665,1738207859999,170390.23520,91,0.539,55076.72610,0
2025-01-30 03:31:00,102443.70,106029.80,101500.00,104700.10,2.895,1738207919999,304118.99570,79,2.736,287871.28610,0
2025-01-30 03:32:00,104120.00,104120.00,100719.20,103500.00,5.228,1738207979999,532465.91960,160,0.852,87362.60150,0
2025-01-30 03:33:00,103500.10,103629.60,103500.00,103500.00,0.430,1738208039999,44505.13160,13,0,0,0
2025-01-30 03:34:00,103500.00,104823.50,101000.00,103696.60,3.388,1738208099999,350613.10700,124,2.403,249567.97460,0
2025-01-30 03:35:00,103500.00,106000.00,101760.00,103200.00,2.710,1738208159999,282435.43510,139,1.045,109500.87960,0
2025-01-30 03:36:00,102732.10,104000.00,102000.00,103500.00,0.627,1738208219999,64663.67240,66,0.426,44042.10530,0
2025-01-30 03:37:00,103500.00,104500.00,103450.00,103980.50,0.471,1738208279999,48886.69170,43,0.171,17820.93360,0
2025-01-30 03:38:00,103980.50,105500.00,100940.20,102933.50,12.261,1738208339999,1250007.99240,160,1.109,115578.98500,0
2025-01-30 03:39:00,102290.00,104000.00,100940.20,104000.00,2.204,1738208399999,225903.13770,79,1.483,153007.74520,0
2025-01-30 03:40:00,103800.00,104871.10,102000.00,104120.00,2.380,1738208459999,246834.21830,115,1.590,165446.60950,0
2025-01-30 03:41:00,104460.00,104880.30,102161.40,104829.80,1.993,1738208519999,206762.95640,147,0.972,101098.39530,0
2025-01-30 03:42:00,104865.50,105459.50,100719.20,104901.20,8.297,1738208579999,846668.84950,132,1.626,170390.58580,0
2025-01-30 03:43:00,104901.20,105459.50,102500.00,104860.60,2.491,1738208639999,260590.30530,130,1.979,207420.99980,0
2025-01-30 03:44:00,104860.60,104860.60,104840.20,104850.00,0.431,1738208699999,45190.27490,15,0.219,22962.98740,0
2025-01-30 03:45:00,104850.00,105401.50,100719.20,104902.00,4.537,1738208759999,468853.20450,135,1.521,159250.95150,0
2025-01-30 03:46:00,104881.70,104881.70,102500.00,103780.00,0.625,1738208819999,64526.10280,46,0.472,48704.72550,0
2025-01-30 03:47:00,104000.00,104940.30,103500.00,104800.00,5.096,1738208879999,531202.94570,117,4.004,416843.87310,0
2025-01-30 03:48:00,104800.00,105023.30,104000.00,104921.60,4.071,1738208939999,426784.05990,68,3.873,406173.01040,0
2025-01-30 03:49:00,104921.60,105047.40,104921.50,105047.40,1.548,1738208999999,162524.59160,26,1.258,132061.69700,0
2025-01-30 03:50:00,105047.40,105051.30,105047.40,105051.30,1.191,1738209059999,125115.64050,14,1.179,123855.06570,0
2025-01-30 03:51:00,105047.90,105053.60,105039.50,105053.60,2.597,1738209119999,272795.82830,38,0.293,30780.24460,0
2025-01-30 03:52:00,105051.30,105053.50,105003.70,105016.60,7.758,1738209179999,814900.44140,72,0.903,94857.03590,0
2025-01-30 03:53:00,105007.80,105016.70,104935.60,105016.70,2.306,1738209239999,242113.56370,45,0.827,86848.77110,0
2025-01-30 03:54:00,105016.70,105037.80,103468.20,104492.80,1.978,1738209299999,207037.88180,87,0.949,99595.20000,0
2025-01-30 03:55:00,104492.80,105054.90,103355.70,105054.90,2.592,1738209359999,272003.77580,86,2.366,248526.34730,0
2025-01-30 03:56:00,105054.90,105054.90,104000.00,105054.70,2.527,1738209419999,264679.12750,63,1.161,121855.59260,0
2025-01-30 03:57:00,105047.20,105054.90,103500.00,104855.70,2.130,1738209479999,222939.54140,54,1.600,167784.63820,0
2025-01-30 03:58:00,104500.00,105054.90,103000.00,103780.00,2.735,1738209539999,285875.57730,69,1.228,128872.51620,0
2025-01-30 03:59:00,103780.00,105000.00,103500.00,104318.80,0.763,1738209599999,79534.91290,43,0.421,43981.14260,0
2025-01-30 04:00:00,103845.10,105054.90,103000.00,104500.00,1.198,1738209659999,124721.63990,75,0.774,80882.80960,0
2025-01-30 04:01:00,104120.00,105000.00,101760.00,102443.70,6.775,1738209719999,702071.53230,77,2.945,309040.79840,0
2025-01-30 04:02:00,102500.00,105000.00,101786.60,101786.70,2.602,1738209779999,267380.39910,98,1.117,116037.19260,0
2025-01-30 04:03:00,101786.80,105000.00,101786.70,103500.00,1.730,1738209839999,179535.12500,74,0.904,94091.13900,0
2025-01-30 04:04:00,103881.70,105000.00,102600.00,103500.00,2.317,1738209899999,241478.57870,80,1.400,146485.23620,0
2025-01-30 04:05:00,103066.90,103347.30,102824.90,102824.90,0.123,1738209959999,12700.93440,11,0.038,3920.85030,0
2025-01-30 04:06:00,103198.70,104999.90,102760.00,104492.80,1.541,1738210019999,160449.81670,49,1.451,151075.40390,0
2025-01-30 04:07:00,104364.20,104999.80,104364.20,104564.20,0.044,1738210079999,4597.62620,13,0.016,1674.62860,0
2025-01-30 04:08:00,104564.20,104999.80,102546.60,103296.30,1.167,1738210139999,120475.24400,99,0.083,8626.09470,0
2025-01-30 04:09:00,103298.10,103500.00,102557.80,103298.10,0.203,1738210199999,20964.88570,18,0.170,17573.71570,0
2025-01-30 04:10:00,103298.10,105054.90,102557.70,104492.80,4.002,1738210259999,417339.66720,98,2.956,309484.04690,0
2025-01-30 04:11:00,104460.50,104500.00,104460.50,104490.60,0.081,1738210319999,8464.17300,71,0.074,7732.94020,0
2025-01-30 04:12:00,104500.00,104500.00,104490.60,104500.00,0.019,1738210379999,1985.49060,19,0.018,1881.00000,0
2025-01-30 04:13:00,104490.60,105054.90,102000.00,103100.00,2.253,1738210439999,232265.94880,67,0.519,54417.43750,0
2025-01-30 04:14:00,103100.00,105054.90,102482.00,103924.60,0.829,1738210499999,85825.59630,57,0.805,83354.13110,0
2025-01-30 04:15:00,103924.60,104492.80,103705.20,104318.70,0.110,1738210559999,11453.73860,27,0.043,4487.38540,0
2025-01-30 04:16:00,104318.70,105066.10,102000.10,104500.00,4.222,1738210619999,440497.51490,131,2.505,262803.91260,0
2025-01-30 04:17:00,104492.80,104500.00,102000.00,104000.10,1.664,1738210679999,171515.95530,65,0.454,47002.72600,0
2025-01-30 04:18:00,104120.00,104500.00,104000.10,104000.10,0.033,1738210739999,3445.96170,10,0.031,3237.96150,0
2025-01-30 04:19:00,104000.10,104917.80,104000.00,104917.80,2.890,1738210799999,301990.32570,38,2.446,255803.85780,0
2025-01-30 04:20:00,104460.00,104800.00,104014.80,104800.00,0.124,1738210859999,12920.42860,14,0.002,209.60000,0
2025-01-30 04:21:00,104800.00,104898.90,102150.00,103000.00,3.155,1738210919999,324792.72030,69,0.330,34131.18160,0
2025-01-30 04:22:00,102848.90,104899.00,102560.00,104897.30,2.694,1738210979999,279865.72470,96,1.507,157233.19570,0
2025-01-30 04:23:00,104867.00,104899.00,104866.80,104887.90,2.086,1738211039999,218813.23730,38,1.948,204341.59890,0
2025-01-30 04:24:00,104887.90,104899.00,102560.00,104898.90,3.216,1738211099999,335372.69210,72,1.930,202018.46450,0
2025-01-30 04:25:00,104898.90,104899.00,104866.90,104898.90,0.618,1738211159999,64821.61630,18,0.431,45211.46300,0
2025-01-30 04:26:00,104898.90,104899.00,104866.80,104898.90,0.746,1738211219999,78250.07760,22,0.604,63358.98400,0
2025-01-30 04:27:00,104866.90,104899.00,102560.00,104500.00,3.077,1738211279999,321313.82630,65,1.549,162057.61940,0
2025-01-30 04:28:00,104005.70,104898.90,103980.50,104119.90,0.346,1738211339999,36063.02280,25,0.334,34814.76170,0
2025-01-30 04:29:00,104119.90,104899.00,104000.00,104293.30,1.217,1738211399999,126931.86640,24,1.155,120483.81690,0
2025-01-30 04:30:00,104000.10,104899.00,102560.00,104176.70,3.623,1738211459999,376369.51760,78,1.293,135076.55990,0
2025-01-30 04:31:00,104158.70,104899.00,103500.00,104779.30,2.487,1738211519999,258663.70400,45,0.619,64799.02510,0
2025-01-30 04:32:00,104492.80,104899.00,103500.00,103980.50,0.977,1738211579999,102460.41040,16,0.966,101320.97530,0
