open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-01-30 01:17:00,3250.72,3250.72,3250.72,3250.72,0,1738199879999,0,0,0,0,0
2025-01-30 01:18:00,3250.72,3250.72,3250.72,3250.72,0.129,1738199939999,419.34288,1,0,0,0
2025-01-30 01:19:00,3250.72,3250.72,3250.72,3250.72,0.157,1738199999999,510.36304,2,0,0,0
2025-01-30 01:20:00,3250.72,3261.48,3250.72,3261.48,0.157,1738200059999,510.71812,2,0.033,107.62884,0
2025-01-30 01:21:00,3261.48,3261.48,3261.48,3261.48,0,1738200119999,0,0,0,0,0
2025-01-30 01:22:00,3250.72,3250.72,3250.72,3250.72,0.030,1738200179999,97.52160,1,0,0,0
2025-01-30 01:23:00,3250.72,3250.72,3250.72,3250.72,0,1738200239999,0,0,0,0,0
2025-01-30 01:24:00,3261.48,3518.90,3259.98,3304.05,2.373,1738200299999,8249.69185,15,2.210,7712.09745,0
2025-01-30 01:25:00,3304.05,3304.05,3250.72,3250.72,0.183,1738200359999,599.21097,5,0.042,138.77010,0
2025-01-30 01:26:00,3250.72,3250.72,3250.72,3250.72,0,1738200419999,0,0,0,0,0
2025-01-30 01:27:00,3250.72,3250.72,3250.72,3250.72,0.122,1738200479999,396.58784,1,0,0,0
2025-01-30 01:28:00,3250.72,3250.72,3250.72,3250.72,0.120,1738200539999,390.08640,1,0,0,0
2025-01-30 01:29:00,3250.72,3250.72,3250.72,3250.72,0.118,1738200599999,383.58496,1,0,0,0
2025-01-30 01:30:00,3250.72,3250.72,3250.72,3250.72,0.116,1738200659999,377.08352,1,0,0,0
2025-01-30 01:31:00,3250.72,3250.72,3250.72,3250.72,0,1738200719999,0,0,0,0,0
2025-01-30 01:32:00,3250.72,3268.27,3250.72,3268.27,0.130,1738200779999,422.85685,2,0.015,49.02405,0
2025-01-30 01:33:00,3268.27,3519.00,3250.70,3284.82,22.201,1738200839999,74003.43646,20,7.785,27135.47785,0
2025-01-30 01:34:00,3297.02,3297.02,3284.82,3284.82,0.108,1738200899999,355.53531,3,0,0,0
2025-01-30 01:35:00,3250.80,3250.80,3250.70,3250.80,2.107,1738200959999,6849.26370,3,0,0,0
2025-01-30 01:36:00,3290.29,3290.29,3250.70,3250.70,26.566,1738201019999,86358.50950,3,0.010,32.90290,0
2025-01-30 01:37:00,3250.80,3250.80,3250.80,3250.80,0.106,1738201079999,344.58480,1,0,0,0
2025-01-30 01:38:00,3250.80,3250.80,3250.80,3250.80,3.828,1738201139999,12444.06240,15,3.653,11875.17240,0
2025-01-30 01:39:00,3250.80,3250.80,3250.70,3250.70,0.382,1738201199999,1241.79550,3,0.279,906.97320,0
2025-01-30 01:40:00,3290.29,3313.47,3250.70,3250.70,30.566,1738201259999,99375.59199,12,0.153,504.88947,0
2025-01-30 01:41:00,3250.80,3250.80,3250.70,3250.80,0.547,1738201319999,1778.17100,3,0,0,0
2025-01-30 01:42:00,3250.80,3250.80,3250.80,3250.80,0,1738201379999,0,0,0,0,0
2025-01-30 01:43:00,3250.80,3250.80,3250.80,3250.80,0.098,1738201439999,318.57840,1,0,0,0
2025-01-30 01:44:00,3250.80,3519.00,3250.70,3311.96,31.901,1738201499999,112166.24620,11,31.794,111817.80040,0
2025-01-30 01:45:00,3311.96,3311.96,3282.85,3282.85,0.245,1738201559999,808.83352,7,0,0,0
2025-01-30 01:46:00,3250.80,3250.80,3250.80,3250.80,0.090,1738201619999,292.57200,1,0,0,0
2025-01-30 01:47:00,3250.80,3250.80,3250.80,3250.80,0,1738201679999,0,0,0,0,0
2025-01-30 01:48:00,3250.80,3299.70,3250.80,3299.70,0.109,1738201739999,355.26630,3,0.019,62.69430,0
2025-01-30 01:49:00,3299.70,3518.90,3299.70,3326.85,0.924,1738201799999,3180.50460,10,0.833,2877.47775,0
2025-01-30 01:50:00,3332.52,3332.52,3326.85,3326.85,0.084,1738201859999,279.73890,2,0,0,0
2025-01-30 01:51:00,3332.52,3332.52,3326.85,3326.85,0.090,1738201919999,299.70000,3,0,0,0
2025-01-30 01:52:00,3518.90,3518.90,3326.85,3326.85,0.879,1738201979999,3087.35160,3,0.849,2987.54610,0
2025-01-30 01:53:00,3326.85,3326.85,3326.85,3326.85,0.081,1738202039999,269.47485,1,0,0,0
2025-01-30 01:54:00,3326.85,3518.90,3326.85,3476.80,0.555,1738202099999,1932.58133,7,0.424,1492.01360,0
2025-01-30 01:55:00,3476.80,3476.80,3435.20,3435.20,0.177,1738202159999,609.89049,5,0,0,0
2025-01-30 01:56:00,3479.90,3479.90,3435.30,3435.30,0.113,1738202219999,389.52690,2,0.030,104.39700,0
2025-01-30 01:57:00,3479.90,3519.00,3422.58,3422.58,30.756,1738202279999,108225.28384,9,30.726,108122.35770,0
2025-01-30 01:58:00,3371.29,3371.29,3351.94,3368.74,0.113,1738202339999,380.37547,4,0.030,101.06220,0
2025-01-30 01:59:00,3351.94,3405.58,3351.94,3405.58,0.184,1738202399999,619.91541,5,0.100,338.35245,0
2025-01-30 02:00:00,3407.48,3407.48,3367.61,3367.61,0.121,1738202459999,409.03814,5,0.009,30.66732,0
2025-01-30 02:01:00,3447.37,3474.95,3447.37,3450.99,0.361,1738202519999,1247.72920,8,0.282,974.45999,0
2025-01-30 02:02:00,3487.81,3519.00,3485.71,3485.71,35.064,1738202579999,123387.68504,6,35.031,123272.65661,0
2025-01-30 02:03:00,3485.71,3519.00,3230.00,3519.00,44.501,1738202639999,146121.17860,44,0.932,3201.11782,0
2025-01-30 02:04:00,3518.90,3519.00,3318.30,3435.20,0.510,1738202699999,1773.66869,18,0.302,1062.70870,0
2025-01-30 02:05:00,3435.20,3435.20,3435.20,3435.20,0.066,1738202759999,226.72320,2,0,0,0
2025-01-30 02:06:00,3435.20,3435.20,3435.20,3435.20,0,1738202819999,0,0,0,0,0
2025-01-30 02:07:00,3435.20,3435.20,3435.20,3435.20,0,1738202879999,0,0,0,0,0
2025-01-30 02:08:00,3435.20,3435.20,3435.20,3435.20,0,1738202939999,0,0,0,0,0
2025-01-30 02:09:00,3435.20,3435.20,3435.20,3435.20,0,1738202999999,0,0,0,0,0
2025-01-30 02:10:00,3435.20,3435.20,3435.20,3435.20,0,1738203059999,0,0,0,0,0
2025-01-30 02:11:00,3505.85,3505.85,3505.85,3505.85,0.012,1738203119999,42.07020,1,0.012,42.07020,0
2025-01-30 02:12:00,3505.85,3505.85,3505.85,3505.85,0,1738203179999,0,0,0,0,0
2025-01-30 02:13:00,3505.85,3505.85,3505.85,3505.85,0,1738203239999,0,0,0,0,0
2025-01-30 02:14:00,3505.85,3505.85,3505.85,3505.85,0,1738203299999,0,0,0,0,0
2025-01-30 02:15:00,3512.51,3519.10,3512.51,3519.00,71.549,1738203359999,251784.73122,5,71.549,251784.73122,0
2025-01-30 02:16:00,3497.89,3497.89,3456.04,3456.04,0.160,1738203419999,554.70024,8,0,0,0
2025-01-30 02:17:00,3456.04,3456.04,3456.04,3456.04,0,1738203479999,0,0,0,0,0
2025-01-30 02:18:00,3456.04,3456.04,3456.04,3456.04,0,1738203539999,0,0,0,0,0
2025-01-30 02:19:00,3456.04,3456.04,3456.04,3456.04,0,1738203599999,0,0,0,0,0
2025-01-30 02:20:00,3456.04,3456.04,3456.04,3456.04,0,1738203659999,0,0,0,0,0
2025-01-30 02:21:00,3386.72,3490.68,3230.11,3230.11,0.502,1738203719999,1685.68794,9,0.033,114.56217,0
2025-01-30 02:22:00,3230.11,3230.11,3230.11,3230.11,0.242,1738203779999,781.68662,1,0,0,0
2025-01-30 02:23:00,3376.55,3376.55,3376.55,3376.55,0.030,1738203839999,101.29650,1,0.030,101.29650,0
2025-01-30 02:24:00,3230.11,3230.11,3230.11,3230.11,0.177,1738203899999,571.72947,1,0,0,0
2025-01-30 02:25:00,3230.11,3230.11,3230.11,3230.11,0.306,1738203959999,988.41366,1,0,0,0
2025-01-30 02:26:00,3230.11,3230.11,3230.11,3230.11,0,1738204019999,0,0,0,0,0
2025-01-30 02:27:00,3230.11,3230.11,3230.11,3230.11,0.007,1738204079999,22.61077,1,0,0,0
2025-01-30 02:28:00,3230.11,3230.11,3230.11,3230.11,0,1738204139999,0,0,0,0,0
2025-01-30 02:29:00,3230.11,3230.11,3230.11,3230.11,0,1738204199999,0,0,0,0,0
2025-01-30 02:30:00,3376.55,3376.55,3376.55,3376.55,0.007,1738204259999,23.63585,1,0.007,23.63585,0
2025-01-30 02:31:00,3230.11,3230.11,3230.11,3230.11,0.081,1738204319999,261.63891,2,0,0,0
2025-01-30 02:32:00,3230.11,3376.55,3230.11,3376.55,0.021,1738204379999,69.44315,2,0.011,37.14205,0
2025-01-30 02:33:00,3376.55,3376.55,3376.55,3376.55,0,1738204439999,0,0,0,0,0
2025-01-30 02:34:00,3376.55,3376.55,3376.55,3376.55,0.169,1738204499999,570.63695,5,0.002,6.75310,0
2025-01-30 02:35:00,3376.65,3376.65,3376.65,3376.65,0.169,1738204559999,570.65385,1,0,0,0
2025-01-30 02:36:00,3376.65,3376.65,3376.65,3376.65,0,1738204619999,0,0,0,0,0
2025-01-30 02:37:00,3376.65,3376.65,3376.65,3376.65,0,1738204679999,0,0,0,0,0
2025-01-30 02:38:00,3376.65,3376.65,3376.65,3376.65,0,1738204739999,0,0,0,0,0
2025-01-30 02:39:00,3376.65,3376.65,3376.65,3376.65,0,1738204799999,0,0,0,0,0
2025-01-30 02:40:00,3376.65,3376.65,3376.65,3376.65,0,1738204859999,0,0,0,0,0
2025-01-30 02:41:00,3376.65,3376.65,3376.65,3376.65,0,1738204919999,0,0,0,0,0
2025-01-30 02:42:00,3391.62,3519.09,3391.62,3519.09,3.982,1738204979999,13984.73194,7,3.982,13984.73194,0
2025-01-30 02:43:00,3419.28,3518.99,3419.28,3518.99,0.072,1738205039999,249.07975,2,0.029,102.05071,0
2025-01-30 02:44:00,3419.28,3419.28,3376.10,3376.10,0.086,1738205099999,292.06961,4,0,0,0
2025-01-30 02:45:00,3376.10,3376.10,3376.10,3376.10,0,1738205159999,0,0,0,0,0
2025-01-30 02:46:00,3419.28,3419.28,3231.00,3275.82,1.677,1738205219999,5497.61822,11,0.033,111.66210,0
2025-01-30 02:47:00,3275.83,3275.83,3275.83,3275.83,0.012,1738205279999,39.30996,1,0.012,39.30996,0
2025-01-30 02:48:00,3275.83,3275.83,3275.83,3275.83,0,1738205339999,0,0,0,0,0
2025-01-30 02:49:00,3275.83,3275.83,3275.83,3275.83,0,1738205399999,0,0,0,0,0
2025-01-30 02:50:00,3275.82,3275.82,3230.01,3230.01,15.409,1738205459999,49774.15976,6,0,0,0
2025-01-30 02:51:00,3230.11,3519.09,3230.11,3519.09,89.063,1738205519999,313334.69342,9,89.017,313186.10836,0
2025-01-30 02:52:00,3311.33,3519.10,3285.04,3519.00,83.317,1738205579999,293160.16556,10,83.271,293009.05372,0
2025-01-30 02:53:00,3497.89,3519.00,3364.45,3519.00,0.425,1738205639999,1481.41090,10,0.303,1060.11398,0
2025-01-30 02:54:00,3497.89,3497.89,3474.52,3474.52,0.037,1738205699999,128.89480,3,0,0,0
2025-01-30 02:55:00,3456.04,3456.04,3435.30,3435.30,0.181,1738205759999,623.84627,4,0,0,0
2025-01-30 02:56:00,3435.30,3435.30,3230.01,3388.93,42.501,1738205819999,138739.90960,24,0.330,1107.13355,0
2025-01-30 02:57:00,3388.93,3388.93,3388.93,3388.93,0,1738205879999,0,0,0,0,0
2025-01-30 02:58:00,3388.93,3388.93,3388.93,3388.93,0,1738205939999,0,0,0,0,0
2025-01-30 02:59:00,3388.93,3388.93,3388.93,3388.93,0,1738205999999,0,0,0,0,0
2025-01-30 03:00:00,3519.00,3519.00,3435.30,3435.30,7.216,1738206059999,24789.98990,5,0.010,35.19000,0
2025-01-30 03:01:00,3435.30,3435.30,3435.30,3435.30,0,1738206119999,0,0,0,0,0
2025-01-30 03:02:00,3435.30,3435.30,3435.30,3435.30,0,1738206179999,0,0,0,0,0
2025-01-30 03:03:00,3435.30,3435.30,3435.30,3435.30,2.513,1738206239999,8632.90890,3,0,0,0
2025-01-30 03:04:00,3435.30,3435.30,3435.30,3435.30,0.146,1738206299999,501.55380,1,0,0,0
2025-01-30 03:05:00,3519.00,3519.10,3519.00,3519.00,2.465,1738206359999,8674.55830,3,2.465,8674.55830,0
2025-01-30 03:06:00,3515.00,3515.00,3435.30,3435.30,0.230,1738206419999,801.43640,2,0.142,499.13000,0
2025-01-30 03:07:00,3435.30,3435.30,3435.30,3435.30,0,1738206479999,0,0,0,0,0
2025-01-30 03:08:00,3435.30,3435.30,3435.30,3435.30,0.100,1738206539999,343.53000,1,0,0,0
2025-01-30 03:09:00,3435.30,3435.30,3435.30,3435.30,0,1738206599999,0,0,0,0,0
2025-01-30 03:10:00,3435.30,3435.30,3435.30,3435.30,0,1738206659999,0,0,0,0,0
2025-01-30 03:11:00,3435.31,3519.10,3435.31,3519.10,1.943,1738206719999,6802.82774,4,1.943,6802.82774,0
2025-01-30 03:12:00,3510.00,3519.10,3510.00,3519.10,2.142,1738206779999,7526.32710,4,2.142,7526.32710,0
2025-01-30 03:13:00,3435.30,3435.30,3435.30,3435.30,2.000,1738206839999,6870.60000,1,0,0,0
2025-01-30 03:14:00,3435.30,3435.30,3435.30,3435.30,0,1738206899999,0,0,0,0,0
2025-01-30 03:15:00,3435.30,3435.30,3435.30,3435.30,0,1738206959999,0,0,0,0,0
2025-01-30 03:16:00,3435.30,3435.30,3435.30,3435.30,0,1738207019999,0,0,0,0,0
2025-01-30 03:17:00,3519.00,3519.10,3519.00,3519.10,25.327,1738207079999,89128.21760,3,25.327,89128.21760,0
2025-01-30 03:18:00,3519.00,3519.00,3518.99,3519.00,0.163,1738207139999,573.59691,3,0.154,541.92600,0
2025-01-30 03:19:00,3519.00,3519.10,3519.00,3519.00,70.805,1738207199999,249169.84860,4,70.805,249169.84860,0
2025-01-30 03:20:00,3518.99,3519.00,3435.30,3519.00,3.111,1738207259999,10732.13763,12,0.011,38.70900,0
2025-01-30 03:21:00,3519.00,3519.00,3519.00,3519.00,0.011,1738207319999,38.70900,1,0.011,38.70900,0
2025-01-30 03:22:00,3519.00,3519.00,3519.00,3519.00,0.161,1738207379999,566.55900,4,0.128,450.43200,0
2025-01-30 03:23:00,3519.00,3519.00,3519.00,3519.00,0.153,1738207439999,538.40700,2,0.153,538.40700,0
2025-01-30 03:24:00,3519.00,3519.00,3519.00,3519.00,0.153,1738207499999,538.40700,3,0.095,334.30500,0
2025-01-30 03:25:00,3519.00,3519.00,3519.00,3519.00,0,1738207559999,0,0,0,0,0
2025-01-30 03:26:00,3519.00,3519.00,3519.00,3519.00,0.153,1738207619999,538.40700,2,0.153,538.40700,0
2025-01-30 03:27:00,3519.00,3519.00,3519.00,3519.00,0.142,1738207679999,499.69800,2,0.059,207.62100,0
2025-01-30 03:28:00,3507.03,3507.03,3435.30,3483.01,4.344,1738207739999,14934.28519,16,0.009,31.34709,0
2025-01-30 03:29:00,3483.01,3483.01,3483.01,3483.01,0.009,1738207799999,31.34709,1,0.009,31.34709,0
2025-01-30 03:30:00,3483.01,3483.01,3483.01,3483.01,0.153,1738207859999,532.90053,5,0.041,142.80341,0
2025-01-30 03:31:00,3483.01,3483.01,3483.01,3483.01,0.079,1738207919999,275.15779,3,0.029,101.00729,0
2025-01-30 03:32:00,3519.00,3519.00,3470.12,3470.12,0.286,1738207979999,996.56258,10,0.023,80.93700,0
2025-01-30 03:33:00,3483.01,3483.01,3483.01,3483.01,0.009,1738208039999,31.34709,1,0.009,31.34709,0
2025-01-30 03:34:00,3483.01,3483.01,3470.12,3470.12,0.065,1738208099999,226.03473,3,0.037,128.87137,0
2025-01-30 03:35:00,3483.01,3483.01,3483.01,3483.01,0.153,1738208159999,532.90053,2,0.153,532.90053,0
2025-01-30 03:36:00,3483.01,3483.01,3483.01,3483.01,0.153,1738208219999,532.90053,2,0.153,532.90053,0
2025-01-30 03:37:00,3483.01,3483.01,3483.01,3483.01,0.431,1738208279999,1501.17731,2,0.431,1501.17731,0
2025-01-30 03:38:00,3483.01,3483.01,3483.01,3483.01,0.123,1738208339999,428.41023,4,0.123,428.41023,0
2025-01-30 03:39:00,3483.01,3483.01,3483.01,3483.01,0.273,1738208399999,950.86173,7,0.273,950.86173,0
2025-01-30 03:40:00,3483.01,3483.01,3483.01,3483.01,1.091,1738208459999,3799.96391,9,1.091,3799.96391,0
2025-01-30 03:41:00,3519.00,3519.00,3519.00,3519.00,0.009,1738208519999,31.67100,1,0.009,31.67100,0
2025-01-30 03:42:00,3519.00,3519.10,3519.00,3519.00,0.247,1738208579999,869.19490,4,0.247,869.19490,0
2025-01-30 03:43:00,3519.00,3519.00,3519.00,3519.00,0.200,1738208639999,703.80000,3,0.200,703.80000,0
2025-01-30 03:44:00,3519.00,3519.10,3519.00,3519.00,0.158,1738208699999,556.00360,7,0.158,556.00360,0
2025-01-30 03:45:00,3483.01,3519.10,3483.00,3483.00,1.240,1738208759999,4330.58813,20,0.324,1140.15750,0
2025-01-30 03:46:00,3519.00,3519.00,3519.00,3519.00,0.009,1738208819999,31.67100,1,0.009,31.67100,0
2025-01-30 03:47:00,3483.01,3519.00,3483.00,3505.97,0.256,1738208879999,897.72736,7,0.121,425.79900,0
2025-01-30 03:48:00,3483.00,3490.43,3483.00,3490.43,0.037,1738208939999,128.93787,2,0.009,31.41387,0
2025-01-30 03:49:00,3490.43,3490.43,3490.43,3490.43,0.009,1738208999999,31.41387,1,0.009,31.41387,0
2025-01-30 03:50:00,3490.43,3505.97,3490.43,3505.97,0.064,1738209059999,223.52738,3,0.041,143.24749,0
2025-01-30 03:51:00,3505.97,3505.97,3505.97,3505.97,0.143,1738209119999,501.35371,1,0.143,501.35371,0
2025-01-30 03:52:00,3505.97,3505.97,3452.16,3452.16,2.457,1738209179999,8522.56390,16,0.421,1476.01337,0
2025-01-30 03:53:00,3468.08,3468.08,3468.08,3468.08,0.152,1738209239999,527.14816,5,0.050,173.40400,0
2025-01-30 03:54:00,3452.16,3468.08,3452.16,3468.08,2.098,1738209299999,7244.19184,4,0.048,166.46784,0
2025-01-30 03:55:00,3489.91,3489.91,3489.91,3489.91,0.008,1738209359999,27.91928,1,0.008,27.91928,0
2025-01-30 03:56:00,3505.97,3505.97,3505.97,3505.97,0.008,1738209419999,28.04776,1,0.008,28.04776,0
2025-01-30 03:57:00,3505.97,3505.97,3505.97,3505.97,0.008,1738209479999,28.04776,1,0.008,28.04776,0
2025-01-30 03:58:00,3505.97,3519.10,3505.97,3519.10,37.592,1738209539999,132222.69293,6,37.592,132222.69293,0
2025-01-30 03:59:00,3519.00,3519.10,3435.30,3435.30,28.426,1738209599999,98743.48016,19,11.000,38710.07190,0
2025-01-30 04:00:00,3479.16,3519.10,3435.30,3435.40,39.406,1738209659999,136826.78448,8,17.394,61208.88078,0
2025-01-30 04:01:00,3479.16,3479.16,3479.16,3479.16,0.008,1738209719999,27.83328,1,0.008,27.83328,0
2025-01-30 04:02:00,3479.16,3479.16,3479.16,3479.16,0.013,1738209779999,45.22908,2,0.013,45.22908,0
2025-01-30 04:03:00,3479.16,3479.16,3479.16,3479.16,0.007,1738209839999,24.35412,1,0.007,24.35412,0
2025-01-30 04:04:00,3479.16,3513.62,3479.16,3513.62,0.041,1738209899999,143.40098,4,0.041,143.40098,0
2025-01-30 04:05:00,3479.16,3479.16,3479.16,3479.16,0.007,1738209959999,24.35412,1,0.007,24.35412,0
2025-01-30 04:06:00,3479.16,3479.16,3435.40,3479.16,0.133,1738210019999,458.43980,8,0.035,121.77060,0
2025-01-30 04:07:00,3435.40,3435.40,3435.30,3435.30,28.749,1738210079999,98761.44710,3,0,0,0
2025-01-30 04:08:00,3479.16,3479.16,3435.30,3435.30,15.730,1738210139999,54037.60412,4,0.007,24.35412,0
2025-01-30 04:09:00,3479.16,3519.10,3230.01,3230.01,57.324,1738210199999,194843.29762,20,28.833,101455.41642,0
2025-01-30 04:10:00,3407.47,3519.20,3407.47,3436.68,139.324,1738210259999,490277.90458,9,139.324,490277.90458,0
2025-01-30 04:11:00,3470.16,3519.20,3470.16,3519.20,28.465,1738210319999,100171.89118,4,28.422,100022.67430,0
2025-01-30 04:12:00,3470.16,3519.20,3230.01,3519.20,26.410,1738210379999,88784.32695,39,11.955,41996.00078,0
2025-01-30 04:13:00,3519.20,3519.20,3519.20,3519.20,0,1738210439999,0,0,0,0,0
2025-01-30 04:14:00,3519.00,3519.00,3519.00,3519.00,0.676,1738210499999,2378.84400,8,0.676,2378.84400,0
2025-01-30 04:15:00,3519.00,3519.00,3380.78,3519.00,0.377,1738210559999,1320.71954,5,0.334,1175.34600,0
2025-01-30 04:16:00,3519.00,3519.00,3519.00,3519.00,0,1738210619999,0,0,0,0,0
2025-01-30 04:17:00,3519.00,3519.00,3519.00,3519.00,0,1738210679999,0,0,0,0,0
2025-01-30 04:18:00,3519.00,3519.00,3519.00,3519.00,0,1738210739999,0,0,0,0,0
2025-01-30 04:19:00,3519.00,3519.20,3519.00,3519.20,7.254,1738210799999,25527.94570,3,7.254,25527.94570,0
2025-01-30 04:20:00,3380.78,3519.10,3311.81,3519.10,0.292,1738210859999,1011.62130,5,0.206,724.93460,0
2025-01-30 04:21:00,3380.78,3519.20,3230.01,3230.11,34.913,1738210919999,119193.13711,18,21.903,77070.09960,0
2025-01-30 04:22:00,3230.11,3230.11,3230.11,3230.11,0,1738210979999,0,0,0,0,0
2025-01-30 04:23:00,3255.25,3255.25,3230.11,3230.11,0.100,1738211039999,324.09202,4,0,0,0
2025-01-30 04:24:00,3230.11,3341.99,3230.11,3341.99,0.045,1738211099999,148.71135,2,0.030,100.25970,0
2025-01-30 04:25:00,3230.11,3519.20,3230.11,3519.10,13.704,1738211159999,48163.65905,15,13.689,48115.20740,0
2025-01-30 04:26:00,3519.10,3519.20,3395.78,3395.78,11.595,1738211219999,40799.44308,3,11.549,40643.23720,0
2025-01-30 04:27:00,3395.78,3395.78,3395.78,3395.78,0,1738211279999,0,0,0,0,0
2025-01-30 04:28:00,3395.78,3395.78,3395.78,3395.78,0,1738211339999,0,0,0,0,0
2025-01-30 04:29:00,3395.78,3395.78,3395.78,3395.78,0,1738211399999,0,0,0,0,0
2025-01-30 04:30:00,3395.78,3395.78,3395.78,3395.78,0,1738211459999,0,0,0,0,0
2025-01-30 04:31:00,3395.78,3395.78,3395.78,3395.78,0,1738211519999,0,0,0,0,0
2025-01-30 04:32:00,3519.10,3519.20,3519.10,3519.20,40.690,1738211579999,143196.21990,2,40.690,143196.21990,0
2025-01-30 04:33:00,3395.78,3519.20,3230.01,3419.64,106.714,1738211639999,363744.52071,23,65.778,231447.67300,0
2025-01-30 04:34:00,3419.64,3419.64,3419.64,3419.64,0,1738211699999,0,0,0,0,0
2025-01-30 04:35:00,3419.64,3419.64,3419.64,3419.64,0,1738211759999,0,0,0,0,0
2025-01-30 04:36:00,3419.64,3419.64,3419.64,3419.64,0,1738211819999,0,0,0,0,0
2025-01-30 04:37:00,3422.64,3500.00,3422.64,3434.82,1.240,1738211879999,4305.06801,36,0.440,1514.66670,0
2025-01-30 04:38:00,3450.20,3450.20,3428.30,3428.30,0.041,1738211939999,140.98530,3,0,0,0
2025-01-30 04:39:00,3428.30,3428.30,3428.30,3428.30,0,1738211999999,0,0,0,0,0
2025-01-30 04:40:00,3422.64,3425.64,3422.64,3425.64,0.082,1738212059999,280.77948,2,0.082,280.77948,0
2025-01-30 04:41:00,3428.30,3519.20,3230.01,3519.20,59.663,1738212119999,201965.55042,36,30.557,107462.92478,0
2025-01-30 04:42:00,3398.60,3519.20,3210.01,3519.20,50.914,1738212179999,173315.44567,24,31.795,111837.97260,0
2025-01-30 04:43:00,3434.41,3519.20,3390.31,3476.86,10.290,1738212239999,36175.07665,11,9.000,31672.77190,0
2025-01-30 04:44:00,3210.11,3478.26,3210.11,3210.11,0.108,1738212299999,355.27268,3,0.032,111.30432,0
2025-01-30 04:45:00,3210.11,3210.11,3210.11,3210.11,0,1738212359999,0,0,0,0,0
2025-01-30 04:46:00,3210.11,3210.11,3210.11,3210.11,0,1738212419999,0,0,0,0,0
2025-01-30 04:47:00,3210.11,3210.11,3210.11,3210.11,0,1738212479999,0,0,0,0,0
2025-01-30 04:48:00,3478.26,3519.20,3210.01,3210.01,3.114,1738212539999,10474.34105,8,1.557,5476.30688,0
2025-01-30 04:49:00,3210.01,3210.01,3210.01,3210.01,0,1738212599999,0,0,0,0,0
2025-01-30 04:50:00,3210.01,3210.01,3210.01,3210.01,0,1738212659999,0,0,0,0,0
2025-01-30 04:51:00,3210.01,3210.01,3210.01,3210.01,0,1738212719999,0,0,0,0,0
2025-01-30 04:52:00,3210.01,3210.01,3210.01,3210.01,0,1738212779999,0,0,0,0,0
